醫事機構代碼,成人口罩總剩餘數,兒童口罩剩餘數,來源資料時間
5940021086,58,129,2020/02/10 18:00:38
5940021139,0,26,2020/02/10 18:00:38
5940021157,0,68,2020/02/10 18:00:38
5940021166,0,38,2020/02/10 18:00:38
5940030021,0,47,2020/02/10 18:00:38
5940030058,6,2,2020/02/10 18:00:38
5940030156,0,30,2020/02/10 18:00:38
5940031340,0,24,2020/02/10 18:00:38
5940031359,1,40,2020/02/10 18:00:38
5940031368,0,92,2020/02/10 18:00:38
5940031386,0,20,2020/02/10 18:00:38
5940040045,0,38,2020/02/10 18:00:38
5940040063,0,40,2020/02/10 18:00:38
5940040072,38,72,2020/02/10 18:00:38
5940040081,2,4,2020/02/10 18:00:38
5940040170,0,62,2020/02/10 18:00:38
5940040205,96,170,2020/02/10 18:00:38
5940040232,0,48,2020/02/10 18:00:38
5940040349,46,130,2020/02/10 18:00:38
5940041364,8,102,2020/02/10 18:00:38
5940041435,93,98,2020/02/10 18:00:38
5940041480,0,26,2020/02/10 18:00:38
5940041515,0,62,2020/02/10 18:00:38
5940041524,76,82,2020/02/10 18:00:38
5940041542,0,80,2020/02/10 18:00:38
5940041551,0,74,2020/02/10 18:00:38
5940041560,164,148,2020/02/10 18:00:38
5940041597,0,2,2020/02/10 18:00:38
5940041613,0,29,2020/02/10 18:00:38
5940041622,66,20,2020/02/10 18:00:38
5940041668,0,72,2020/02/10 18:00:38
5940041677,7,38,2020/02/10 18:00:38
5940041695,100,149,2020/02/10 18:00:38
5940041702,80,126,2020/02/10 18:00:38
5940041711,184,108,2020/02/10 18:00:38
5940041720,0,14,2020/02/10 18:00:38
5940050023,0,52,2020/02/10 18:00:38
5940050069,0,100,2020/02/10 18:00:38
5940051075,70,144,2020/02/10 18:00:38
5940051100,40,146,2020/02/10 18:00:38
5940051119,42,160,2020/02/10 18:00:38
5940051128,28,102,2020/02/10 18:00:38
5940060056,0,57,2020/02/10 18:00:38
5940061133,0,88,2020/02/10 18:00:38
5940061160,14,18,2020/02/10 18:00:38
5940061188,0,74,2020/02/10 18:00:38
5940061197,8,5,2020/02/10 18:00:38
5940071102,0,9,2020/02/10 18:00:38
5940080058,0,13,2020/02/10 18:00:38
5940090045,0,34,2020/02/10 18:00:38
5940090081,0,101,2020/02/10 18:00:38
5940090107,0,114,2020/02/10 18:00:38
5940100019,8,32,2020/02/10 18:00:38
5940101061,0,17,2020/02/10 18:00:38
5940111236,0,52,2020/02/10 18:00:38
5940111245,0,12,2020/02/10 18:00:38
5940111361,12,20,2020/02/10 18:00:38
5940111398,0,24,2020/02/10 18:00:38
5940111441,0,24,2020/02/10 18:00:38
5940111450,0,26,2020/02/10 18:00:38
5940111530,0,12,2020/02/10 18:00:38
5940111549,0,6,2020/02/10 18:00:38
5940120039,2,22,2020/02/10 18:00:38
5940120048,0,20,2020/02/10 18:00:38
5940120057,0,58,2020/02/10 18:00:38
5940120137,0,126,2020/02/10 18:00:38
5940121205,0,70,2020/02/10 18:00:38
5940121241,1,67,2020/02/10 18:00:38
5940121303,0,38,2020/02/10 18:00:38
5940121349,4,39,2020/02/10 18:00:38
5940121358,0,12,2020/02/10 18:00:38
5940130035,0,12,2020/02/10 18:00:38
5940130071,0,47,2020/02/10 18:00:38
5940130080,0,2,2020/02/10 18:00:38
5940130142,0,26,2020/02/10 18:00:38
5940131283,22,42,2020/02/10 18:00:38
5940131292,0,30,2020/02/10 18:00:38
5940131354,0,34,2020/02/10 18:00:38
5940131363,0,4,2020/02/10 18:00:38
5940131381,52,120,2020/02/10 18:00:38
5940131390,20,39,2020/02/10 18:00:38
5940140031,24,158,2020/02/10 18:00:38
5940140068,0,102,2020/02/10 18:00:38
5940140077,4,26,2020/02/10 18:00:38
5940140111,0,58,2020/02/10 18:00:38
5940140148,0,50,2020/02/10 18:00:38
5940141207,130,140,2020/02/10 18:00:38
5940141243,0,22,2020/02/10 18:00:38
5940141289,0,34,2020/02/10 18:00:38
5940141298,0,26,2020/02/10 18:00:38
5940141305,0,48,2020/02/10 18:00:38
5940141314,0,8,2020/02/10 18:00:38
5940150055,2,112,2020/02/10 18:00:38
5940150073,14,62,2020/02/10 18:00:38
5940151123,80,46,2020/02/10 18:00:38
5940151132,0,37,2020/02/10 18:00:38
5940161030,0,26,2020/02/10 18:00:38
5940180035,70,102,2020/02/10 18:00:38
5941010103,0,130,2020/02/10 18:00:38
5941010185,10,46,2020/02/10 18:00:38
5941010256,116,140,2020/02/10 18:00:38
5941010283,2,88,2020/02/10 18:00:38
5941010292,76,112,2020/02/10 18:00:38
5941010309,0,2,2020/02/10 18:00:38
5941010381,0,12,2020/02/10 18:00:38
5941010416,0,38,2020/02/10 18:00:38
5941011495,26,114,2020/02/10 18:00:38
5941011548,0,96,2020/02/10 18:00:38
5941011575,10,29,2020/02/10 18:00:38
5941011600,140,96,2020/02/10 18:00:38
5941011637,128,120,2020/02/10 18:00:38
5941011646,148,172,2020/02/10 18:00:38
5941011708,12,82,2020/02/10 18:00:38
5941011780,66,70,2020/02/10 18:00:38
5941011833,28,102,2020/02/10 18:00:38
5941011842,52,112,2020/02/10 18:00:38
5941011851,9,22,2020/02/10 18:00:38
5941020029,12,26,2020/02/10 18:00:38
5941020038,0,12,2020/02/10 18:00:38
5941020056,0,16,2020/02/10 18:00:38
5941030043,0,62,2020/02/10 18:00:38
5941030089,28,144,2020/02/10 18:00:38
5941030114,60,160,2020/02/10 18:00:38
5941031175,0,14,2020/02/10 18:00:38
5941031237,64,172,2020/02/10 18:00:38
5941040012,0,58,2020/02/10 18:00:38
5941040049,8,28,2020/02/10 18:00:38
5941040067,8,80,2020/02/10 18:00:38
5941040076,0,24,2020/02/10 18:00:38
5941040085,96,52,2020/02/10 18:00:38
5941040129,6,68,2020/02/10 18:00:38
5941041224,90,124,2020/02/10 18:00:38
5941041233,57,102,2020/02/10 18:00:38
5941041297,4,46,2020/02/10 18:00:38
5941041313,0,112,2020/02/10 18:00:38
5941041322,1,40,2020/02/10 18:00:38
5941050045,78,72,2020/02/10 18:00:38
5941050054,54,81,2020/02/10 18:00:38
5941050063,8,36,2020/02/10 18:00:38
5941050072,0,78,2020/02/10 18:00:38
5941050090,0,60,2020/02/10 18:00:38
5941050107,0,58,2020/02/10 18:00:38
5941051266,5,94,2020/02/10 18:00:38
5941051417,70,122,2020/02/10 18:00:38
5941051426,82,60,2020/02/10 18:00:38
5941051453,0,144,2020/02/10 18:00:38
5941051462,0,120,2020/02/10 18:00:38
5941051499,0,32,2020/02/10 18:00:38
5941051524,0,52,2020/02/10 18:00:38
5941051542,6,48,2020/02/10 18:00:38
5941051579,0,72,2020/02/10 18:00:38
5941060014,0,26,2020/02/10 18:00:38
5941060050,0,74,2020/02/10 18:00:38
5941061146,4,98,2020/02/10 18:00:38
5941061173,0,94,2020/02/10 18:00:38
5941061299,4,78,2020/02/10 18:00:38
5941061342,4,26,2020/02/10 18:00:38
5941070029,0,8,2020/02/10 18:00:38
5941070154,0,22,2020/02/10 18:00:38
5941080016,0,98,2020/02/10 18:00:38
5941080043,0,36,2020/02/10 18:00:38
5941080052,0,84,2020/02/10 18:00:38
5941081157,0,62,2020/02/10 18:00:38
5941081184,166,144,2020/02/10 18:00:38
5941081193,6,52,2020/02/10 18:00:38
5941090049,0,62,2020/02/10 18:00:38
5941100013,64,152,2020/02/10 18:00:38
5941100022,0,38,2020/02/10 18:00:38
5941100040,70,80,2020/02/10 18:00:38
5941101092,92,118,2020/02/10 18:00:38
5941110019,0,32,2020/02/10 18:00:38
5941110046,0,24,2020/02/10 18:00:38
5941111061,0,60,2020/02/10 18:00:38
5941120015,0,14,2020/02/10 18:00:38
5941121110,28,80,2020/02/10 18:00:38
5941131161,0,38,2020/02/10 18:00:38
5941131296,144,116,2020/02/10 18:00:38
5941131303,72,110,2020/02/10 18:00:38
5941131312,0,124,2020/02/10 18:00:38
5941131321,108,104,2020/02/10 18:00:38
5941140035,8,52,2020/02/10 18:00:38
5941150013,0,72,2020/02/10 18:00:38
5941151056,0,12,2020/02/10 18:00:38
5941160028,34,50,2020/02/10 18:00:38
5941161043,0,64,2020/02/10 18:00:38
5941161052,0,62,2020/02/10 18:00:38
5941161061,0,20,2020/02/10 18:00:38
5941161070,0,44,2020/02/10 18:00:38
5941181054,4,20,2020/02/10 18:00:38
5941190017,46,90,2020/02/10 18:00:38
5941190044,42,70,2020/02/10 18:00:38
5941200027,0,62,2020/02/10 18:00:38
5941200045,0,12,2020/02/10 18:00:38
5941201159,0,10,2020/02/10 18:00:38
5941201161,2,12,2020/02/10 18:00:38
5941220029,0,40,2020/02/10 18:00:38
5941230016,0,32,2020/02/10 18:00:38
5941230025,14,74,2020/02/10 18:00:38
5941230052,0,36,2020/02/10 18:00:38
5941231111,0,92,2020/02/10 18:00:38
5941231120,80,124,2020/02/10 18:00:38
5941231139,0,48,2020/02/10 18:00:38
5941241117,0,40,2020/02/10 18:00:38
5941260014,0,86,2020/02/10 18:00:38
5941270056,12,26,2020/02/10 18:00:38
5941270074,6,82,2020/02/10 18:00:38
5941270109,0,45,2020/02/10 18:00:38
5941270136,0,16,2020/02/10 18:00:38
5941270154,0,80,2020/02/10 18:00:38
5941270163,1,6,2020/02/10 18:00:38
5941270216,0,104,2020/02/10 18:00:38
5941271302,0,14,2020/02/10 18:00:38
5941271348,0,8,2020/02/10 18:00:38
5941271455,4,0,2020/02/10 18:00:38
5941271517,0,26,2020/02/10 18:00:38
5941271544,12,24,2020/02/10 18:00:38
5941280043,42,34,2020/02/10 18:00:38
5941280089,2,24,2020/02/10 18:00:38
5941280141,82,44,2020/02/10 18:00:38
5941281282,10,74,2020/02/10 18:00:38
5941281335,0,52,2020/02/10 18:00:38
5941281362,5,54,2020/02/10 18:00:38
5941281371,0,45,2020/02/10 18:00:38
5941281442,0,88,2020/02/10 18:00:38
5941281451,0,72,2020/02/10 18:00:38
5941281488,0,44,2020/02/10 18:00:38
5941291171,0,62,2020/02/10 18:00:38
5941291180,0,20,2020/02/10 18:00:38
5941291199,0,10,2020/02/10 18:00:38
5941291206,0,108,2020/02/10 18:00:38
5941291215,74,54,2020/02/10 18:00:38
5941310064,2,40,2020/02/10 18:00:38
5941310082,6,16,2020/02/10 18:00:38
5941310162,0,4,2020/02/10 18:00:38
5941310171,0,42,2020/02/10 18:00:38
5941310199,0,26,2020/02/10 18:00:38
5941310206,1,24,2020/02/10 18:00:38
5941310484,0,22,2020/02/10 18:00:38
5941310528,42,74,2020/02/10 18:00:38
5941310573,14,60,2020/02/10 18:00:38
5941310699,0,48,2020/02/10 18:00:38
5941310715,46,116,2020/02/10 18:00:38
5941310797,0,18,2020/02/10 18:00:38
5941310840,0,78,2020/02/10 18:00:38
5941310859,0,36,2020/02/10 18:00:38
5941310895,0,16,2020/02/10 18:00:38
5941310957,16,62,2020/02/10 18:00:38
5941310966,97,60,2020/02/10 18:00:38
5941312022,2,60,2020/02/10 18:00:38
5941312166,0,10,2020/02/10 18:00:38
5941312255,0,82,2020/02/10 18:00:38
5941312273,2,28,2020/02/10 18:00:38
5941312282,0,50,2020/02/10 18:00:38
5941312308,2,38,2020/02/10 18:00:38
5941312380,0,32,2020/02/10 18:00:38
5941312460,10,50,2020/02/10 18:00:38
5941312504,2,22,2020/02/10 18:00:38
5941312531,0,30,2020/02/10 18:00:38
5941312540,6,8,2020/02/10 18:00:38
5941312577,0,20,2020/02/10 18:00:38
5941312586,0,2,2020/02/10 18:00:38
5941312648,0,42,2020/02/10 18:00:38
5941312755,0,4,2020/02/10 18:00:38
5941312808,2,60,2020/02/10 18:00:38
5941312826,0,26,2020/02/10 18:00:38
5942010081,4,64,2020/02/10 18:00:38
5942010125,8,0,2020/02/10 18:00:38
5942010214,0,48,2020/02/10 18:00:38
5942010269,2,30,2020/02/10 18:00:38
5942010321,46,108,2020/02/10 18:00:38
5942010349,19,85,2020/02/10 18:00:38
5942010358,0,84,2020/02/10 18:00:38
5942010447,0,54,2020/02/10 18:00:38
5942010518,0,40,2020/02/10 18:00:38
5942010563,0,34,2020/02/10 18:00:38
5942010643,0,32,2020/02/10 18:00:38
5942010812,44,106,2020/02/10 18:00:38
5942010867,0,40,2020/02/10 18:00:38
5942010894,0,84,2020/02/10 18:00:38
5942010947,4,90,2020/02/10 18:00:38
5942010974,0,98,2020/02/10 18:00:38
5942011211,2,174,2020/02/10 18:00:38
5942011275,2,92,2020/02/10 18:00:38
5942011373,0,58,2020/02/10 18:00:38
5942011480,0,110,2020/02/10 18:00:38
5942011524,0,34,2020/02/10 18:00:38
5942011579,2,62,2020/02/10 18:00:38
5942011766,58,36,2020/02/10 18:00:38
5942011800,7,6,2020/02/10 18:00:38
5942011819,28,54,2020/02/10 18:00:38
5942013260,18,6,2020/02/10 18:00:38
5942013331,0,18,2020/02/10 18:00:38
5942013411,12,60,2020/02/10 18:00:38
5942013448,0,90,2020/02/10 18:00:38
5942013608,1,49,2020/02/10 18:00:38
5942013626,0,16,2020/02/10 18:00:38
5942013653,0,26,2020/02/10 18:00:38
5942013699,6,22,2020/02/10 18:00:38
5942013788,0,85,2020/02/10 18:00:38
5942013797,13,24,2020/02/10 18:00:38
5942013804,8,0,2020/02/10 18:00:38
5942013868,2,46,2020/02/10 18:00:38
5942013886,178,102,2020/02/10 18:00:38
5942013902,0,116,2020/02/10 18:00:38
5942013920,0,110,2020/02/10 18:00:38
5942014052,26,36,2020/02/10 18:00:38
5942014070,14,80,2020/02/10 18:00:38
5942014203,1,28,2020/02/10 18:00:38
5942014212,0,64,2020/02/10 18:00:38
5942020023,22,44,2020/02/10 18:00:38
5942020050,0,36,2020/02/10 18:00:38
5942020078,0,34,2020/02/10 18:00:38
5942020130,46,10,2020/02/10 18:00:38
5942020185,13,32,2020/02/10 18:00:38
5942020265,0,8,2020/02/10 18:00:38
5942021459,2,30,2020/02/10 18:00:38
5942021486,0,28,2020/02/10 18:00:38
5942021664,0,8,2020/02/10 18:00:38
5942021717,0,26,2020/02/10 18:00:38
5942021726,6,0,2020/02/10 18:00:38
5942021735,0,4,2020/02/10 18:00:38
5942030056,0,40,2020/02/10 18:00:38
5942030092,0,127,2020/02/10 18:00:38
5942030181,0,124,2020/02/10 18:00:38
5942030225,4,104,2020/02/10 18:00:38
5942030234,0,50,2020/02/10 18:00:38
5942031357,0,40,2020/02/10 18:00:38
5942031366,4,68,2020/02/10 18:00:38
5942031393,0,18,2020/02/10 18:00:38
5942031428,74,94,2020/02/10 18:00:38
5942031437,0,124,2020/02/10 18:00:38
5942040061,1,18,2020/02/10 18:00:38
5942040089,38,128,2020/02/10 18:00:38
5942040114,0,62,2020/02/10 18:00:38
5942040178,0,42,2020/02/10 18:00:38
5942041326,0,104,2020/02/10 18:00:38
5942041344,0,76,2020/02/10 18:00:38
5942051528,12,40,2020/02/10 18:00:38
5942051546,2,8,2020/02/10 18:00:38
5942051555,4,24,2020/02/10 18:00:38
5942060027,1,12,2020/02/10 18:00:38
5942060054,0,106,2020/02/10 18:00:38
5942060152,4,0,2020/02/10 18:00:38
5942060161,0,62,2020/02/10 18:00:38
5942060385,4,70,2020/02/10 18:00:38
5942061506,0,26,2020/02/10 18:00:38
5942061720,0,30,2020/02/10 18:00:38
5942061739,0,18,2020/02/10 18:00:38
5942061757,0,8,2020/02/10 18:00:38
5942061828,0,58,2020/02/10 18:00:38
5942070167,0,22,2020/02/10 18:00:38
5942070194,0,34,2020/02/10 18:00:38
5942071315,0,38,2020/02/10 18:00:38
5942080010,0,10,2020/02/10 18:00:38
5942080038,6,0,2020/02/10 18:00:38
5942081384,0,34,2020/02/10 18:00:38
5942081393,0,40,2020/02/10 18:00:38
5942081419,2,18,2020/02/10 18:00:38
5942091184,5,40,2020/02/10 18:00:38
5942100080,2,50,2020/02/10 18:00:38
5942101112,26,146,2020/02/10 18:00:38
5942110077,0,86,2020/02/10 18:00:38
5942140039,0,44,2020/02/10 18:00:38
5942140084,19,79,2020/02/10 18:00:38
5942140100,42,22,2020/02/10 18:00:38
5942151407,6,60,2020/02/10 18:00:38
5942171043,16,24,2020/02/10 18:00:38
5942171114,14,18,2020/02/10 18:00:38
5942171141,18,36,2020/02/10 18:00:38
5942190039,0,32,2020/02/10 18:00:38
5942190048,0,36,2020/02/10 18:00:38
5942190128,12,10,2020/02/10 18:00:38
5942191152,0,46,2020/02/10 18:00:38
5942191198,6,46,2020/02/10 18:00:38
5942200030,0,16,2020/02/10 18:00:38
5942201171,0,86,2020/02/10 18:00:38
5942211122,22,98,2020/02/10 18:00:38
5942220023,0,80,2020/02/10 18:00:38
5942220032,108,142,2020/02/10 18:00:38
5942221173,280,152,2020/02/10 18:00:38
5942230065,0,119,2020/02/10 18:00:38
5942240043,16,38,2020/02/10 18:00:38
5943010049,0,8,2020/02/10 18:00:38
5943010076,0,43,2020/02/10 18:00:38
5943010101,1,54,2020/02/10 18:00:38
5943010156,2,60,2020/02/10 18:00:38
5943010192,16,216,2020/02/10 18:00:38
5943010254,0,50,2020/02/10 18:00:38
5943010263,2,68,2020/02/10 18:00:38
5943010272,5,23,2020/02/10 18:00:38
5943010281,42,78,2020/02/10 18:00:38
5943010343,66,150,2020/02/10 18:00:38
5943010398,0,80,2020/02/10 18:00:38
5943010432,28,94,2020/02/10 18:00:38
5943010478,0,70,2020/02/10 18:00:38
5943010496,4,34,2020/02/10 18:00:38
5943010629,0,106,2020/02/10 18:00:38
5943010665,12,70,2020/02/10 18:00:38
5943010683,10,54,2020/02/10 18:00:38
5943010763,0,88,2020/02/10 18:00:38
5943011037,0,40,2020/02/10 18:00:38
5943011055,3,68,2020/02/10 18:00:38
5943011135,1,66,2020/02/10 18:00:38
5943011279,0,60,2020/02/10 18:00:38
5943012427,1,76,2020/02/10 18:00:38
5943012445,1,30,2020/02/10 18:00:38
5943012570,1,66,2020/02/10 18:00:38
5943012605,68,130,2020/02/10 18:00:38
5943012614,114,90,2020/02/10 18:00:38
5943012641,0,64,2020/02/10 18:00:38
5943012687,78,90,2020/02/10 18:00:38
5943012758,0,470,2020/02/10 18:00:38
5943012801,138,132,2020/02/10 18:00:38
5943012874,22,96,2020/02/10 18:00:38
5943012892,0,48,2020/02/10 18:00:38
5943012909,12,28,2020/02/10 18:00:38
5943012972,0,18,2020/02/10 18:00:38
5943012981,6,1,2020/02/10 18:00:38
5943013040,6,20,2020/02/10 18:00:38
5943013068,0,18,2020/02/10 18:00:38
5943013148,2,34,2020/02/10 18:00:38
5943013166,0,46,2020/02/10 18:00:38
5943013175,22,58,2020/02/10 18:00:38
5943013184,7,62,2020/02/10 18:00:38
5943013200,0,78,2020/02/10 18:00:38
5943013237,0,40,2020/02/10 18:00:38
5943013291,0,82,2020/02/10 18:00:38
5943013308,4,46,2020/02/10 18:00:38
5943013317,200,116,2020/02/10 18:00:38
5943013362,0,6,2020/02/10 18:00:38
5943013424,0,74,2020/02/10 18:00:38
5943013479,49,78,2020/02/10 18:00:38
5943013488,4,36,2020/02/10 18:00:38
5943013497,108,132,2020/02/10 18:00:38
5943013577,92,66,2020/02/10 18:00:38
5943013620,56,118,2020/02/10 18:00:38
5943013639,2,10,2020/02/10 18:00:38
5943013648,1,124,2020/02/10 18:00:38
5943013746,202,154,2020/02/10 18:00:38
5943013808,8,72,2020/02/10 18:00:38
5943013817,4,0,2020/02/10 18:00:38
5943013835,16,38,2020/02/10 18:00:38
5943013853,0,58,2020/02/10 18:00:38
5943013862,7,68,2020/02/10 18:00:38
5943013871,0,78,2020/02/10 18:00:38
5943013880,8,20,2020/02/10 18:00:38
5943013899,76,118,2020/02/10 18:00:38
5943013915,2,64,2020/02/10 18:00:38
5943013924,30,88,2020/02/10 18:00:38
5943013951,0,77,2020/02/10 18:00:38
5943013979,48,176,2020/02/10 18:00:38
5943014001,0,78,2020/02/10 18:00:38
5943014029,48,94,2020/02/10 18:00:38
5943014038,0,56,2020/02/10 18:00:38
5943014047,3,98,2020/02/10 18:00:38
5943014074,4,20,2020/02/10 18:00:38
5943014092,210,120,2020/02/10 18:00:38
5943014109,16,76,2020/02/10 18:00:38
5943014127,0,60,2020/02/10 18:00:38
5943014145,226,198,2020/02/10 18:00:38
5943014163,78,104,2020/02/10 18:00:38
5943020036,6,94,2020/02/10 18:00:38
5943020063,4,86,2020/02/10 18:00:38
5943020090,48,94,2020/02/10 18:00:38
5943020125,1,42,2020/02/10 18:00:38
5943020134,14,146,2020/02/10 18:00:38
5943020161,0,94,2020/02/10 18:00:38
5943020170,14,38,2020/02/10 18:00:38
5943020232,0,82,2020/02/10 18:00:38
5943020241,0,22,2020/02/10 18:00:38
5943020358,81,144,2020/02/10 18:00:38
5943020367,36,83,2020/02/10 18:00:38
5943021426,26,116,2020/02/10 18:00:38
5943021444,0,48,2020/02/10 18:00:38
5943021453,14,60,2020/02/10 18:00:38
5943021480,0,30,2020/02/10 18:00:38
5943021506,0,16,2020/02/10 18:00:38
5943021515,4,66,2020/02/10 18:00:38
5943021588,0,36,2020/02/10 18:00:38
5943021604,0,114,2020/02/10 18:00:38
5943021631,2,120,2020/02/10 18:00:38
5943021695,76,50,2020/02/10 18:00:38
5943021720,0,80,2020/02/10 18:00:38
5943021739,26,82,2020/02/10 18:00:38
5943021757,162,140,2020/02/10 18:00:38
5943021766,0,82,2020/02/10 18:00:38
5943030032,0,20,2020/02/10 18:00:38
5943030103,0,24,2020/02/10 18:00:38
5943030112,2,16,2020/02/10 18:00:38
5943031324,208,44,2020/02/10 18:00:38
5943031468,0,8,2020/02/10 18:00:38
5943031495,0,24,2020/02/10 18:00:38
5943031575,0,68,2020/02/10 18:00:38
5943031619,4,38,2020/02/10 18:00:38
5943031673,0,52,2020/02/10 18:00:38
5943031708,14,20,2020/02/10 18:00:38
5943031735,12,46,2020/02/10 18:00:38
5943031744,112,60,2020/02/10 18:00:38
5943031753,0,12,2020/02/10 18:00:38
5943031762,72,0,2020/02/10 18:00:38
5943031771,202,80,2020/02/10 18:00:38
5943031780,0,9,2020/02/10 18:00:38
5943031799,0,54,2020/02/10 18:00:38
5943031806,7,56,2020/02/10 18:00:38
5943040047,2,4,2020/02/10 18:00:38
5943040074,0,26,2020/02/10 18:00:38
5943041222,14,0,2020/02/10 18:00:38
5943041320,4,6,2020/02/10 18:00:38
5943050025,18,6,2020/02/10 18:00:38
5943050150,3,71,2020/02/10 18:00:38
5943050169,84,28,2020/02/10 18:00:38
5943051282,8,22,2020/02/10 18:00:38
5943051291,0,38,2020/02/10 18:00:38
5943051308,0,18,2020/02/10 18:00:38
5943051326,0,28,2020/02/10 18:00:38
5943051399,0,14,2020/02/10 18:00:38
5943051406,2,38,2020/02/10 18:00:38
5943051415,0,8,2020/02/10 18:00:38
5943060030,58,100,2020/02/10 18:00:38
5943060049,0,6,2020/02/10 18:00:38
5943060058,0,4,2020/02/10 18:00:38
5943060067,0,51,2020/02/10 18:00:38
5943061082,0,60,2020/02/10 18:00:38
5943061091,4,92,2020/02/10 18:00:38
5943061135,0,41,2020/02/10 18:00:38
5943061144,0,92,2020/02/10 18:00:38
5943070027,0,36,2020/02/10 18:00:38
5943071088,0,24,2020/02/10 18:00:38
5943071168,0,20,2020/02/10 18:00:38
5943081100,0,56,2020/02/10 18:00:38
5943081137,0,34,2020/02/10 18:00:38
5943081146,2,24,2020/02/10 18:00:38
5943081155,80,42,2020/02/10 18:00:38
5943090029,5,26,2020/02/10 18:00:38
5943091151,0,4,2020/02/10 18:00:38
5943091160,0,4,2020/02/10 18:00:38
5943091179,2,50,2020/02/10 18:00:38
5943100011,0,16,2020/02/10 18:00:38
5943100516,26,74,2020/02/10 18:00:38
5943101107,0,28,2020/02/10 18:00:38
5943101125,0,42,2020/02/10 18:00:38
5943110035,24,116,2020/02/10 18:00:38
5943110044,1,102,2020/02/10 18:00:38
5943110053,0,8,2020/02/10 18:00:38
5943110062,18,61,2020/02/10 18:00:38
5943111158,0,74,2020/02/10 18:00:38
5943111167,0,120,2020/02/10 18:00:38
5943120022,208,92,2020/02/10 18:00:38
5943125125,72,78,2020/02/10 18:00:38
5943125161,40,48,2020/02/10 18:00:38
5943125189,0,32,2020/02/10 18:00:38
5943125198,0,56,2020/02/10 18:00:38
5943125205,6,30,2020/02/10 18:00:38
5943130055,0,62,2020/02/10 18:00:38
5943130064,0,36,2020/02/10 18:00:38
5943130082,0,15,2020/02/10 18:00:38
5943130260,14,10,2020/02/10 18:00:38
5943131365,10,34,2020/02/10 18:00:38
5943131392,12,120,2020/02/10 18:00:38
5943131427,0,46,2020/02/10 18:00:38
5943131436,4,74,2020/02/10 18:00:38
5943131481,0,56,2020/02/10 18:00:38
5943131516,4,32,2020/02/10 18:00:38
5943131534,2,37,2020/02/10 18:00:38
5943140015,7,38,2020/02/10 18:00:38
5943140060,8,76,2020/02/10 18:00:38
5943151027,1,114,2020/02/10 18:00:38
5943151054,24,118,2020/02/10 18:00:38
5943160026,0,14,2020/02/10 18:00:38
5943160035,2,0,2020/02/10 18:00:38
5943161078,4,14,2020/02/10 18:00:38
5943161121,0,40,2020/02/10 18:00:38
5943161130,4,50,2020/02/10 18:00:38
5943170059,0,24,2020/02/10 18:00:38
5943170077,0,112,2020/02/10 18:00:38
5943171163,198,90,2020/02/10 18:00:38
5943171181,200,74,2020/02/10 18:00:38
5943181070,204,126,2020/02/10 18:00:38
5943190033,0,28,2020/02/10 18:00:38
5943190042,3,46,2020/02/10 18:00:38
5943190088,0,32,2020/02/10 18:00:38
5943191101,0,18,2020/02/10 18:00:38
5943200016,0,38,2020/02/10 18:00:38
5943200052,0,54,2020/02/10 18:00:38
5943201095,1,50,2020/02/10 18:00:38
5943210021,0,66,2020/02/10 18:00:38
5943221051,0,28,2020/02/10 18:00:38
5943221131,1,21,2020/02/10 18:00:38
5943231048,30,108,2020/02/10 18:00:38
5943251068,316,156,2020/02/10 18:00:38
5943310553,1,58,2020/02/10 18:00:38
5944010025,0,96,2020/02/10 18:00:38
5944010043,38,6,2020/02/10 18:00:38
5944010061,0,44,2020/02/10 18:00:38
5944010089,8,18,2020/02/10 18:00:38
5944011326,0,86,2020/02/10 18:00:38
5944011335,10,100,2020/02/10 18:00:38
5944011353,0,98,2020/02/10 18:00:38
5944011371,0,74,2020/02/10 18:00:38
5944011406,0,78,2020/02/10 18:00:38
5944011424,0,70,2020/02/10 18:00:38
